Accel_X,Accel_Y,Accel_Z,Temp,Light
0.383047,0.268133,10.418873,24.385254,91.000004
-0.612875,0.497961,9.461258,24.341431,4.000000
0.038305,-0.153219,9.844303,24.385254,10.000000
2.757937,-0.191523,8.312115,24.363282,81.999998
0.383047,-1.034226,9.499561,24.341431,4.000000
1.455578,-1.915234,9.882607,24.341431,5.000000
0.421352,-2.336586,8.273811,24.341431,3.000000
1.264054,-1.570492,9.269733,24.319580,4.000000
3.753859,-0.038305,9.001598,24.341431,47.000003
2.030149,0.306437,8.733467,24.363282,5.000000
1.264054,0.076609,9.691086,24.385254,10.000000
1.378969,-0.344742,9.231426,24.319580,4.000000
-0.574570,0.766094,9.652779,24.451051,4.000000
-1.532187,0.651180,9.422951,24.363282,54.000001
0.153219,0.459656,9.116512,24.385254,11.000000
0.153219,0.919312,8.886684,24.407227,7.000000
0.153219,0.344742,9.308037,24.407227,3.000000
-0.191523,-0.038305,9.384647,24.363282,80.000000
-0.038305,0.038305,9.499561,24.385254,11.000000
0.000000,-0.114914,9.231426,24.407227,109.000004
-0.038305,-0.038305,9.269733,24.385254,96.999998
-0.038305,-0.114914,9.116512,24.363282,96.999998
0.038305,-0.038305,9.269733,24.407227,5.000000
-0.268133,-0.114914,9.499561,24.385254,102.999997
-0.076609,-0.114914,9.384647,24.429078,6.000000
-0.038305,-0.191523,9.346344,24.429078,4.000000
-0.114914,-0.076609,9.269733,24.407227,3.000000
-0.153219,0.000000,9.346344,24.407227,4.000000
-0.114914,-0.306437,9.193123,24.363282,5.000000
-1.417273,0.459656,9.691086,24.407227,16.000000
-0.574570,0.076609,8.580250,24.407227,45.999999
-1.608797,1.264054,9.422951,24.385254,22.000000
-0.957617,0.689484,9.384647,24.451051,4.000000
0.344742,1.800320,9.078209,24.429078,3.000000
0.459656,2.298281,8.733467,24.429078,40.999999
0.229828,1.417273,10.418873,24.407227,4.000000
-0.153219,1.264054,8.273811,24.429078,5.000000
-1.225750,-0.459656,8.733467,24.429078,96.999998
-0.038305,0.344742,9.729389,24.407227,11.000000
0.383047,0.689484,9.269733,24.472902,4.000000
-1.685406,1.991844,8.120594,24.451051,4.000000
2.451500,-0.536266,13.330029,24.429078,2.000000
10.840225,-9.652779,5.439264,24.429078,84.000006
-0.191523,0.153219,0.114914,24.472902,131.999993
-0.229828,1.149140,1.225750,24.385254,150.999999
0.459656,2.489804,4.864695,24.407227,59.000001
6.090445,-0.268133,1.493883,24.451051,14.000000
3.370812,2.796242,-2.528109,24.451051,81.000004
3.409117,6.703320,1.072531,24.516723,6.000000
8.618553,-0.114914,3.485726,24.472902,6.000000
8.618553,-0.689484,-2.566414,24.451051,17.000000
7.009756,9.231426,-0.268133,24.451051,100.000000
0.000000,0.000000,0.114914,24.429078,6.000000
0.842703,0.651180,-0.383047,24.407227,40.999999
1.762015,7.852461,-3.715554,24.429078,6.000000
-1.953539,22.101800,-0.612875,24.472902,91.000004
-3.217593,10.380570,0.076609,24.472902,23.000000
-2.221671,8.350422,-0.383047,24.472902,26.000001
-1.800320,9.078209,-0.306437,24.494874,54.000001
-1.838625,8.924992,-0.229828,24.429078,125.999999
-1.838625,9.001598,-0.229828,24.451051,138.000000
-1.800320,9.078209,-0.421352,24.451051,161.000004
-1.800320,9.078209,-0.383047,24.451051,127.999997
-1.723711,8.963295,-0.306437,24.429078,70.999999
-1.762015,9.116512,-0.344742,24.472902,10.000000
-1.723711,9.039906,-0.306437,24.516723,10.000000
-1.685406,9.001598,-0.306437,24.494874,166.999998
-1.685406,9.039906,-0.344742,24.494874,7.000000
-1.532187,9.001598,-0.229828,24.472902,206.999993
-1.685406,9.039906,-0.229828,24.472902,105.999994
-1.647101,9.039906,-0.153219,24.429078,184.999990
-1.685406,9.039906,-0.344742,24.538696,230.999994
-1.647101,8.924992,-0.306437,24.494874,54.000001
-1.685406,9.116512,-0.344742,24.494874,104.999995
-1.762015,9.001598,-0.383047,24.538696,42.000003
-1.800320,8.924992,-0.268133,24.494874,90.000000
-1.723711,9.078209,-0.268133,24.538696,273.000002
-1.723711,9.193123,-0.268133,24.472902,53.000002
-1.608797,8.963295,-0.421352,24.472902,48.000002
-1.723711,9.116512,-0.268133,24.494874,57.000003
-1.762015,9.039906,-0.268133,24.516723,138.999998
-1.838625,9.039906,-0.229828,24.516723,7.000000
-1.800320,9.039906,-0.306437,24.560668,260.999990
-1.723711,9.039906,-0.459656,24.538696,170.999994
-1.685406,8.886684,-0.229828,24.538696,117.999995
-1.723711,9.116512,-0.344742,24.472902,81.999998
-1.685406,9.001598,-0.306437,24.451051,37.000000
-1.685406,9.078209,-0.306437,24.516723,263.999987
-1.762015,9.001598,-0.268133,24.494874,137.000000
-1.762015,9.039906,-0.306437,24.516723,86.000004
-1.723711,9.039906,-0.229828,24.516723,88.000002
-1.685406,8.963295,-0.306437,24.472902,94.000006
-1.762015,9.039906,-0.344742,24.538696,110.000002
-1.647101,9.078209,-0.268133,24.560668,36.000001
-1.685406,9.078209,-0.191523,24.538696,35.000000
-1.685406,9.039906,-0.268133,24.516723,21.000001
-1.608797,9.039906,-0.306437,24.538696,58.000002
-1.723711,8.963295,-0.306437,24.516723,54.000001
-1.608797,9.116512,-0.268133,24.494874,7.000000
-1.608797,8.924992,-0.229828,24.516723,81.999998
-1.570492,9.078209,-0.268133,24.538696,18.000001
-1.800320,9.078209,-0.229828,24.538696,36.000001
-1.800320,9.039906,-0.229828,24.582641,245.000005
-1.685406,9.078209,-0.268133,24.560668,15.000000
-1.762015,9.039906,-0.306437,24.516723,138.999998
-1.647101,9.078209,-0.229828,24.516723,5.000000
-1.685406,9.039906,-0.268133,24.538696,13.000001
-1.685406,8.963295,-0.306437,24.516723,202.999997
-1.723711,8.924992,-0.268133,24.516723,253.999996
-1.723711,8.963295,-0.306437,24.604492,118.999994
-1.685406,9.116512,-0.383047,24.560668,29.000001
-1.762015,9.078209,-0.191523,24.538696,86.000004
-1.723711,9.078209,-0.306437,24.582641,28.000000
-1.647101,9.039906,-0.344742,24.538696,146.999989
-1.685406,8.963295,-0.229828,24.582641,68.000002
-1.723711,9.154819,-0.344742,24.560668,22.000000
-1.608797,9.078209,-0.268133,24.560668,67.000003
-1.762015,9.078209,-0.306437,24.494874,141.999998
-1.608797,9.001598,-0.191523,24.604492,9.000000
-1.723711,9.116512,-0.344742,24.582641,19.000000
-1.685406,9.039906,-0.191523,24.582641,9.000000
-1.647101,9.154819,-0.191523,24.582641,8.000000
-1.800320,9.001598,-0.497961,24.648438,112.000000
-1.608797,9.001598,-0.344742,24.582641,11.000000
-1.723711,9.116512,-0.383047,24.604492,8.000000
-1.800320,9.039906,-0.268133,24.626465,173.000002
-1.532187,8.963295,0.076609,24.560668,13.000001
-2.106757,8.618553,0.344742,24.582641,157.999992
-2.030149,9.001598,-0.497961,24.604492,138.000000
-1.570492,9.269733,0.038305,24.582641,8.000000
-0.919312,9.193123,0.344742,24.582641,10.000000
-0.842703,8.733467,-0.344742,24.604492,159.999990
-1.532187,8.771770,0.000000,24.582641,55.999999
-0.383047,7.967375,-0.306437,24.604492,48.000002
-1.953539,9.078209,-0.421352,24.626465,19.000000
-2.145062,8.580250,-2.030149,24.648438,173.000002
-2.145062,9.806000,-1.455578,24.604492,127.999997
-3.638945,8.082287,-0.229828,24.626465,6.000000
-1.991844,9.384647,-0.651180,24.582641,36.000001
-1.378969,9.308037,0.229828,24.604492,6.000000
-1.685406,9.001598,0.114914,24.626465,14.000000
-1.876929,8.848381,0.191523,24.582641,105.999994
-1.800320,8.963295,0.383047,24.604492,153.999996
-1.455578,10.074131,1.417273,24.582641,40.000000
-0.804398,7.162975,-1.110836,24.604492,13.000001
-1.838625,9.116512,-0.536266,24.670289,198.999996
-1.455578,9.231426,0.344742,24.604492,181.999989
-1.876929,7.622631,3.907078,24.626465,59.000001
-1.876929,9.001598,0.727789,24.604492,31.000001
-1.991844,9.384647,-2.987765,24.582641,26.000001
-3.140984,7.967375,-0.804398,24.648438,107.999992
-4.749781,7.316195,0.229828,24.648438,31.000001
-0.459656,5.056217,0.919312,24.626465,65.999999
-3.562336,6.320272,2.336586,24.626465,44.000001
-1.608797,8.503639,3.485726,24.648438,5.000000
-4.060297,10.380570,0.842703,24.670289,175.999999
-3.447421,8.848381,-3.332507,24.626465,143.999996
-3.868773,8.503639,-4.519953,24.670289,55.999999
-2.872851,8.158897,-2.643023,24.626465,148.000002
-3.409117,7.507717,-2.566414,24.670289,170.999994
-2.221671,5.477570,0.536266,24.648438,103.999996
-2.374890,8.580250,1.608797,24.648438,110.000002
-2.221671,8.158897,1.302359,24.648438,45.999999
-3.983687,7.201281,0.612875,24.670289,131.999993
-4.519953,8.312115,0.038305,24.670289,242.999983
-2.757937,8.465336,-0.114914,24.604492,27.000000
-2.757937,9.806000,-1.493883,24.626465,19.000000
-2.911156,8.656857,-0.191523,24.648438,8.000000
-2.719632,8.733467,0.076609,24.604492,240.999985
-0.727789,9.001598,3.217593,24.670289,126.999998
-0.038305,9.691086,2.719632,24.670289,150.999999
-1.762015,8.886684,1.110836,24.692261,21.000001
-1.072531,9.193123,-0.574570,24.670289,50.999999
-1.225750,9.116512,-0.421352,24.670289,36.000001
-1.149140,9.308037,-1.264054,24.626465,6.000000
0.268133,9.806000,-0.268133,24.648438,142.999992
-1.838625,8.733467,-0.689484,24.692261,6.000000
-1.647101,9.001598,-1.570492,24.648438,45.999999
-0.881008,9.422951,0.919312,24.626465,91.999998
-1.264054,9.193123,-0.383047,24.648438,7.000000
-0.574570,9.001598,-0.689484,24.648438,96.000004
-2.259976,8.273811,0.727789,24.670289,86.999998
-1.340664,9.078209,-0.497961,24.692261,138.000000
-1.608797,8.771770,0.766094,24.626465,17.000000
-1.570492,8.963295,0.229828,24.648438,85.000000
-1.225750,8.963295,0.229828,24.714234,203.999996
-1.991844,8.924992,0.229828,24.692261,88.000002
-2.145062,9.078209,-0.229828,24.692261,156.999993
-2.259976,9.308037,0.114914,24.670289,106.999993
-1.953539,8.810078,0.344742,24.714234,94.000006
-1.264054,8.848381,-0.191523,24.670289,141.999998
-1.608797,10.035828,-1.417273,24.714234,6.000000
-1.915234,10.035828,-0.842703,24.692261,17.000000
-2.489804,8.656857,0.957617,24.670289,55.999999
-0.153219,8.388725,0.881008,24.714234,155.999994
-2.566414,8.848381,-0.383047,24.692261,135.000002
-2.796242,9.269733,-0.574570,24.736207,182.999992
-1.723711,9.001598,0.114914,24.692261,190.999994
-1.149140,9.039906,-0.497961,24.692261,4.000000
-1.532187,9.308037,-0.153219,24.736207,144.999990
-1.532187,9.499561,0.076609,24.692261,208.999991
-2.451500,8.656857,-0.114914,24.692261,50.999999
-1.570492,9.039906,-0.344742,24.692261,18.000001
-1.264054,9.231426,-0.344742,24.714234,142.999992
-1.417273,9.193123,0.229828,24.670289,50.000000
0.038305,9.231426,-1.264054,24.648438,4.000000
-1.570492,9.039906,-0.153219,24.648438,186.000004
-1.417273,9.116512,-0.191523,24.692261,14.000000
-1.455578,9.039906,-0.191523,24.736207,78.000002
-0.229828,8.848381,-0.727789,24.780152,27.000000
-1.532187,9.576172,2.106757,24.736207,7.000000
-2.604718,8.656857,-0.038305,24.692261,45.000000
-1.225750,9.193123,-0.689484,24.736207,166.999998
-1.187445,8.848381,-0.306437,24.714234,26.000001
-0.919312,8.771770,-0.995922,24.802125,60.000000
-0.804398,9.039906,-0.497961,24.692261,63.000002
-0.421352,9.231426,-0.689484,24.802125,13.000001
-1.110836,9.537865,0.114914,24.736207,53.000002
-1.149140,9.384647,-0.344742,24.758179,75.999999
-1.685406,10.380570,-1.340664,24.714234,48.000002
-2.183367,9.308037,2.106757,24.714234,50.000000
0.000000,8.771770,-2.030149,24.736207,166.999998
-2.413195,8.503639,-0.191523,24.692261,89.000006
-4.098600,7.814156,-0.842703,24.714234,249.000001
-2.221671,8.388725,0.842703,24.692261,52.000003
-2.451500,9.193123,-0.114914,24.758179,90.000000
-1.417273,7.431108,0.383047,24.736207,63.000002
-0.957617,8.886684,-0.612875,24.736207,218.000007
-1.340664,9.308037,-0.229828,24.670289,138.000000
-1.225750,8.924992,-0.076609,24.692261,54.000001
-1.072531,8.695164,0.268133,24.692261,102.999997
-2.298281,9.729389,-1.493883,24.714234,171.999989
-0.114914,9.384647,-1.838625,24.736207,5.000000
-1.685406,9.231426,-0.038305,24.736207,21.000001
-0.383047,9.039906,2.259976,24.736207,5.000000
-1.302359,9.384647,0.344742,24.714234,136.000001
-1.838625,7.890764,0.038305,24.736207,104.999995
-0.344742,7.392803,-0.804398,24.736207,98.000002
-0.229828,8.733467,1.876929,24.736207,159.999990
-1.608797,8.848381,0.727789,24.714234,202.999997
-2.681328,7.086367,-1.302359,24.780152,16.000000
-1.493883,6.281967,-3.830468,24.758179,267.999983
0.268133,6.665014,-6.741625,24.758179,5.000000
0.191523,5.209436,-8.158897,24.714234,103.999996
-0.919312,-0.995922,-7.316195,24.758179,140.999994
-4.060297,-1.149140,-8.312115,24.758179,174.000001
-2.643023,-0.574570,-9.001598,24.714234,201.999998
-1.302359,-0.689484,-9.422951,24.736207,53.000002
-3.102679,-0.497961,-9.499561,24.780152,63.000002
-4.979609,0.651180,-6.281967,24.780152,26.000001
-0.344742,1.225750,-9.422951,24.780152,139.999998
-0.766094,1.991844,-9.882607,24.736207,241.999984
-0.804398,2.259976,-11.644623,24.758179,81.000004
6.167053,12.104279,-9.384647,24.692261,4.000000
-0.076609,1.225750,4.749781,24.736207,16.000000
1.110836,-2.834546,7.354500,24.714234,29.000001
-0.268133,-1.378969,8.005676,24.824097,34.000001
-2.183367,-0.153219,9.537865,24.802125,33.000000
-2.872851,1.417273,7.929070,24.802125,29.000001
-3.102679,1.264054,7.929070,24.758179,28.000000
-3.102679,3.140984,8.350422,24.780152,27.000000
-0.536266,4.060297,9.308037,24.780152,24.000001
-0.689484,7.737547,5.975531,24.802125,15.000000
-2.145062,7.469414,3.600640,24.758179,9.000000
2.796242,-2.796242,9.882607,24.824097,40.000000
-0.114914,-3.255898,9.269733,24.802125,42.000003
-4.519953,0.497961,8.810078,24.780152,24.000001
-4.136906,3.064375,7.431108,24.736207,21.000001
-4.136906,3.830468,7.584328,24.802125,21.000001
-2.834546,3.753859,7.507717,24.802125,21.000001
-1.762015,4.136906,7.660936,24.736207,23.000000
-1.762015,4.328428,8.235508,24.758179,21.000001
